"Time (ps)", "Coul-SR:Water-LIG", "LJ-SR:Water-LIG", "Coul-14:Water-LIG", "LJ-14:Water-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
832.000000, -110.953232, -115.727783, 0.000000, 0.000000, -83.593399, -12.602871, -140.646271, 47.776707
833.000000, -130.432877, -112.112839, 0.000000, 0.000000, -76.716621, -18.778625, -145.796143, 42.606186
834.000000, -84.286125, -100.039879, 0.000000, 0.000000, -82.673630, -17.871391, -139.650787, 45.280537
835.000000, -107.973343, -91.923294, 0.000000, 0.000000, -82.339127, -16.721504, -140.128571, 43.080753
836.000000, -116.586296, -93.280235, 0.000000, 0.000000, -81.872192, -17.337496, -138.715302, 44.711796
837.000000, -138.188889, -91.809250, 0.000000, 0.000000, -68.663673, -2.778529, -152.385986, 56.402115
838.000000, -94.601669, -106.226517, 0.000000, 0.000000, -81.133293, -16.624878, -140.764557, 40.474590
839.000000, -132.351440, -96.371086, 0.000000, 0.000000, -74.970474, -19.009342, -150.420609, 49.352322
840.000000, -118.018799, -105.361237, 0.000000, 0.000000, -93.064789, 3.345678, -129.071396, 49.702183
841.000000, -113.552078, -107.125710, 0.000000, 0.000000, -88.084137, -14.227943, -135.850891, 43.699654
842.000000, -121.596321, -92.660629, 0.000000, 0.000000, -87.398781, -6.569731, -138.032166, 47.344742
843.000000, -112.413864, -96.255951, 0.000000, 0.000000, -87.725021, -2.003787, -131.581909, 45.109131
844.000000, -129.430832, -99.791313, 0.000000, 0.000000, -81.984619, -11.770020, -142.034866, 50.158520
845.000000, -122.896461, -96.657158, 0.000000, 0.000000, -80.821198, -19.769167, -140.419342, 42.628860
846.000000, -124.755798, -94.143448, 0.000000, 0.000000, -80.256943, -15.565478, -142.740036, 47.772072
847.000000, -128.022705, -117.974419, 0.000000, 0.000000, -75.649681, -13.967769, -140.114319, 47.550575
848.000000, -118.557045, -110.186165, 0.000000, 0.000000, -82.156921, -18.020094, -140.630508, 42.060593
849.000000, -142.333237, -90.507553, 0.000000, 0.000000, -76.226112, -9.043393, -139.370117, 45.974739
850.000000, -125.231697, -102.036781, 0.000000, 0.000000, -77.396965, -10.613721, -145.863205, 49.628162
851.000000, -109.131760, -111.037712, 0.000000, 0.000000, -79.907097, -9.325250, -147.999222, 52.046909
852.000000, -165.152802, -99.980316, 0.000000, 0.000000, -79.647766, -14.394169, -142.507111, 47.591930
853.000000, -104.411057, -102.296036, 0.000000, 0.000000, -78.972282, -8.495439, -136.887878, 46.336758
854.000000, -91.843071, -98.417397, 0.000000, 0.000000, -77.954819, -15.096003, -146.677872, 48.080219
855.000000, -135.838074, -111.133385, 0.000000, 0.000000, -84.933586, -17.087986, -136.515671, 42.325623
856.000000, -100.768883, -95.436523, 0.000000, 0.000000, -90.012466, -17.311008, -135.326767, 42.172665
857.000000, -105.816574, -103.511269, 0.000000, 0.000000, -91.621544, -13.215144, -132.050720, 47.879875
858.000000, -126.208572, -112.514809, 0.000000, 0.000000, -78.238731, -18.833340, -146.264160, 44.393112
859.000000, -84.424416, -121.006226, 0.000000, 0.000000, -85.638336, -11.096297, -141.697281, 49.131199
860.000000, -71.256866, -114.313797, 0.000000, 0.000000, -83.288277, -13.537104, -139.566269, 47.978233
861.000000, -116.332176, -104.033379, 0.000000, 0.000000, -83.352295, -16.531754, -139.666153, 43.465225
862.000000, -109.559364, -121.422943, 0.000000, 0.000000, -81.523186, -19.436270, -142.521454, 41.678585
863.000000, -149.412811, -104.033028, 0.000000, 0.000000, -80.201759, -11.667283, -140.765442, 50.088768
864.000000, -180.852295, -102.407433, 0.000000, 0.000000, -74.209610, -9.354391, -146.972046, 42.579552
865.000000, -129.182434, -97.902458, 0.000000, 0.000000, -88.675392, -11.718989, -139.974792, 46.961708
866.000000, -118.000160, -96.892036, 0.000000, 0.000000, -92.780243, -13.933012, -128.929840, 48.671761
867.000000, -134.731415, -92.164299, 0.000000, 0.000000, -79.306442, -8.161888, -140.161560, 50.810711
868.000000, -93.841743, -99.571175, 0.000000, 0.000000, -80.971748, -14.317132, -139.912247, 47.844654
869.000000, -104.191269, -110.686279, 0.000000, 0.000000, -84.305862, -10.264264, -140.152740, 48.005234
870.000000, -120.013428, -102.919434, 0.000000, 0.000000, -81.064423, -18.924824, -146.026016, 43.113842
871.000000, -114.950928, -97.848808, 0.000000, 0.000000, -76.284431, -14.401716, -148.687744, 52.406010
872.000000, -123.136223, -96.207909, 0.000000, 0.000000, -94.393272, -0.039654, -135.407257, 48.040974
873.000000, -133.170792, -86.760681, 0.000000, 0.000000, -92.527504, -14.159228, -131.925262, 48.733864
874.000000, -102.006721, -94.419556, 0.000000, 0.000000, -76.965500, -19.667681, -147.784393, 45.990654
875.000000, -144.188202, -109.224335, 0.000000, 0.000000, -87.864059, -15.299636, -134.876328, 43.150517
876.000000, -127.517914, -83.563835, 0.000000, 0.000000, -81.545601, -13.583625, -137.366257, 47.921604
877.000000, -108.575500, -94.959518, 0.000000, 0.000000, -76.397858, -7.417262, -142.820999, 51.114704
878.000000, -129.326675, -103.156563, 0.000000, 0.000000, -80.928375, -19.031898, -137.017410, 45.075981
879.000000, -89.604858, -96.141724, 0.000000, 0.000000, -93.287476, -7.683764, -132.848541, 51.375999
880.000000, -86.857773, -108.838425, 0.000000, 0.000000, -89.637589, -14.655837, -137.719376, 44.780766
881.000000, -118.175598, -106.075363, 0.000000, 0.000000, -83.903702, -12.135819, -136.360580, 45.621841
882.000000, -138.669922, -102.315887, 0.000000, 0.000000, -77.393265, -19.245838, -141.661041, 41.034309
883.000000, -124.506027, -96.315765, 0.000000, 0.000000, -70.662514, -19.531662, -147.632599, 49.410973
884.000000, -104.615974, -97.944832, 0.000000, 0.000000, -80.897865, -18.412548, -141.283783, 43.280701
885.000000, -133.722931, -98.715492, 0.000000, 0.000000, -74.602699, -21.772987, -146.513351, 44.869053
886.000000, -130.380951, -107.099266, 0.000000, 0.000000, -78.665405, -16.308617, -136.836548, 41.749989
887.000000, -144.507706, -86.622185, 0.000000, 0.000000, -83.889633, -20.729076, -133.653076, 44.341988
888.000000, -102.022156, -99.567688, 0.000000, 0.000000, -86.540779, -6.520970, -137.975601, 44.962234
889.000000, -157.078247, -84.305122, 0.000000, 0.000000, -77.556587, -17.631124, -135.397964, 45.968388
890.000000, -133.455856, -85.511169, 0.000000, 0.000000, -87.972244, -12.678853, -136.676376, 48.518887
891.000000, -128.606995, -91.994019, 0.000000, 0.000000, -89.743210, -15.621679, -130.132965, 44.266125
892.000000, -115.867714, -107.630730, 0.000000, 0.000000, -85.349632, -12.505610, -136.375153, 45.561291
893.000000, -117.008408, -121.118454, 0.000000, 0.000000, -82.065727, -11.288575, -140.374649, 47.344929
894.000000, -100.667885, -107.844460, 0.000000, 0.000000, -87.266541, -13.181410, -140.229294, 48.958744
895.000000, -110.700966, -99.498039, 0.000000, 0.000000, -81.052231, -14.241220, -142.381058, 47.524025
896.000000, -132.000870, -90.787849, 0.000000, 0.000000, -80.889839, -17.727253, -137.368759, 43.418510
897.000000, -94.197144, -90.819580, 0.000000, 0.000000, -89.330650, -18.755436, -132.990936, 44.520779
898.000000, -140.525070, -93.327034, 0.000000, 0.000000, -88.865227, -12.602197, -132.490005, 44.375439
899.000000, -145.005081, -82.287491, 0.000000, 0.000000, -84.137650, -17.084772, -138.897369, 45.219456
900.000000, -82.287468, -110.805046, 0.000000, 0.000000, -85.889458, -15.319816, -138.938309, 44.380806
901.000000, -116.179077, -96.353691, 0.000000, 0.000000, -85.746689, -11.658993, -134.383423, 43.150330
902.000000, -88.706139, -117.798027, 0.000000, 0.000000, -79.387733, -14.477565, -142.948349, 45.181095
903.000000, -153.501358, -98.176842, 0.000000, 0.000000, -69.180855, -19.101110, -150.099548, 46.697323
904.000000, -126.173775, -94.697487, 0.000000, 0.000000, -84.896271, -8.061011, -136.289398, 47.763176
905.000000, -103.056755, -76.184425, 0.000000, 0.000000, -74.081932, -21.252342, -145.452515, 42.250225
906.000000, -114.450996, -90.116264, 0.000000, 0.000000, -77.106178, -15.643923, -150.320312, 49.589367
907.000000, -85.441162, -99.957428, 0.000000, 0.000000, -85.423561, -13.870824, -133.524033, 47.247318
908.000000, -85.174210, -109.469444, 0.000000, 0.000000, -70.065308, -17.847017, -147.964523, 47.013470
909.000000, -94.023232, -120.819435, 0.000000, 0.000000, -78.757935, -19.939531, -137.579178, 41.705940
910.000000, -86.445694, -101.723412, 0.000000, 0.000000, -75.780190, -15.718969, -149.355255, 46.784184
911.000000, -125.028976, -103.275444, 0.000000, 0.000000, -78.713074, -10.855145, -142.746201, 48.101845
912.000000, -156.820358, -122.698952, 0.000000, 0.000000, -75.048126, -9.345420, -145.321884, 47.290184
913.000000, -127.046234, -101.887451, 0.000000, 0.000000, -74.424026, -27.372343, -139.194672, 46.193302
914.000000, -118.600754, -87.972527, 0.000000, 0.000000, -76.782768, -13.846435, -142.466812, 43.448696
915.000000, -120.287872, -106.583664, 0.000000, 0.000000, -72.793846, -13.994627, -143.035095, 47.358540
916.000000, -83.849525, -98.409294, 0.000000, 0.000000, -82.773941, -13.719092, -141.094360, 48.067005
917.000000, -108.130829, -76.738693, 0.000000, 0.000000, -86.277168, -4.001104, -135.729538, 44.456108
918.000000, -137.524811, -96.308960, 0.000000, 0.000000, -75.331573, -14.583062, -145.554077, 45.388084
919.000000, -135.736130, -91.861473, 0.000000, 0.000000, -73.842590, -14.279821, -148.527740, 42.762863
920.000000, -128.654999, -104.915329, 0.000000, 0.000000, -85.097954, -9.916371, -137.282150, 52.434841
921.000000, -133.462631, -97.140289, 0.000000, 0.000000, -69.360634, -15.474052, -154.620132, 45.833996
922.000000, -103.538948, -87.996315, 0.000000, 0.000000, -88.700844, -12.231338, -136.405914, 47.356842
923.000000, -133.071442, -116.205742, 0.000000, 0.000000, -86.654541, -11.440185, -134.105988, 47.809578
924.000000, -134.668182, -105.599640, 0.000000, 0.000000, -81.192253, -16.249283, -139.293106, 46.775482
925.000000, -111.691360, -76.708008, 0.000000, 0.000000, -81.581833, -16.724054, -142.581436, 49.863213
926.000000, -125.880760, -94.582260, 0.000000, 0.000000, -78.467735, -9.453493, -142.539459, 43.219219
927.000000, -98.977066, -105.573189, 0.000000, 0.000000, -70.234024, -15.960761, -148.999146, 47.138695
928.000000, -85.296715, -102.814926, 0.000000, 0.000000, -80.179649, -20.454672, -137.616272, 40.120396
929.000000, -125.193733, -111.583649, 0.000000, 0.000000, -86.726402, -18.718359, -134.579391, 40.780624
930.000000, -135.942917, -103.242699, 0.000000, 0.000000, -87.401405, -1.980224, -137.182159, 42.012089
931.000000, -123.673698, -101.894691, 0.000000, 0.000000, -77.024048, -15.011372, -144.910400, 41.744465
932.000000, -118.330490, -109.641632, 0.000000, 0.000000, -79.351868, -14.742701, -145.304504, 47.565132
933.000000, -121.318893, -96.761314, 0.000000, 0.000000, -80.244286, -18.587826, -139.410980, 42.560444
934.000000, -119.280022, -99.478348, 0.000000, 0.000000, -76.575905, -17.278042, -142.861542, 40.651352
935.000000, -135.184830, -101.548210, 0.000000, 0.000000, -81.622017, -15.891142, -142.938751, 41.944405
936.000000, -116.352196, -86.194870, 0.000000, 0.000000, -68.261147, -16.645014, -151.710953, 45.410229
937.000000, -135.739136, -102.442520, 0.000000, 0.000000, -80.599083, -23.491041, -143.647446, 44.688889
938.000000, -112.094772, -96.970093, 0.000000, 0.000000, -83.322067, -15.996675, -140.933136, 43.452156
939.000000, -93.316322, -106.705574, 0.000000, 0.000000, -92.757637, -6.533634, -137.206116, 55.194798
940.000000, -115.569786, -107.085480, 0.000000, 0.000000, -77.104324, -12.136044, -147.132004, 46.851307
941.000000, -93.972527, -104.929886, 0.000000, 0.000000, -85.877838, -14.955922, -137.010315, 43.229698
942.000000, -117.565994, -110.533264, 0.000000, 0.000000, -88.443275, -17.073156, -131.278885, 43.748356
943.000000, -103.711563, -95.551956, 0.000000, 0.000000, -83.244347, -14.572927, -143.063965, 44.386997
944.000000, -115.906921, -109.797554, 0.000000, 0.000000, -85.107857, -5.355861, -138.833054, 43.442066
945.000000, -125.848145, -110.378723, 0.000000, 0.000000, -74.919762, -16.317804, -147.090057, 46.978039
946.000000, -119.449692, -100.481812, 0.000000, 0.000000, -88.367447, -8.447092, -136.310165, 46.759975
947.000000, -121.529747, -97.567192, 0.000000, 0.000000, -77.368103, -9.309148, -145.638062, 44.427319
948.000000, -127.214485, -113.793709, 0.000000, 0.000000, -71.150703, -19.094896, -149.203354, 42.853493
949.000000, -90.936035, -106.536644, 0.000000, 0.000000, -94.581589, -3.616744, -129.298569, 48.806637
950.000000, -86.717613, -115.371140, 0.000000, 0.000000, -82.900238, -10.880075, -137.977890, 47.652210
951.000000, -109.497658, -110.749405, 0.000000, 0.000000, -77.502701, -13.858781, -141.662476, 50.220959
952.000000, -115.989151, -103.161171, 0.000000, 0.000000, -70.041489, -14.552749, -145.701050, 45.206882
953.000000, -73.439835, -107.132698, 0.000000, 0.000000, -90.163033, -13.637303, -135.080887, 46.253811
954.000000, -85.516899, -97.923073, 0.000000, 0.000000, -83.885155, -16.329773, -141.038651, 43.588642
955.000000, -120.945602, -92.107071, 0.000000, 0.000000, -82.726379, -13.378166, -139.901855, 50.948528
956.000000, -82.548119, -94.714409, 0.000000, 0.000000, -88.223244, -13.977544, -139.964523, 44.785213
957.000000, -99.864380, -101.076424, 0.000000, 0.000000, -84.397766, -18.190573, -141.325592, 47.190884
958.000000, -111.292801, -91.327255, 0.000000, 0.000000, -66.854523, -20.595230, -155.280426, 45.183437
959.000000, -106.661392, -92.491966, 0.000000, 0.000000, -83.090202, -11.467143, -140.254089, 47.918438
960.000000, -132.594040, -87.616997, 0.000000, 0.000000, -85.103256, -11.986813, -136.798203, 43.578854
961.000000, -123.542068, -105.023071, 0.000000, 0.000000, -72.451431, -16.839008, -150.114075, 52.305820
962.000000, -127.455162, -102.329651, 0.000000, 0.000000, -64.469185, -15.620321, -153.075287, 46.067181
963.000000, -97.007736, -99.205780, 0.000000, 0.000000, -74.434517, -19.338280, -145.700836, 43.736015
964.000000, -101.845924, -116.153023, 0.000000, 0.000000, -85.098572, -19.127569, -134.709961, 39.022240
965.000000, -128.995117, -96.422104, 0.000000, 0.000000, -87.791397, -11.928930, -134.475098, 44.599499
966.000000, -98.724052, -105.838959, 0.000000, 0.000000, -92.836029, -12.639859, -134.001724, 45.510300
967.000000, -146.349182, -98.986893, 0.000000, 0.000000, -67.774315, -20.487654, -152.676208, 45.345501
968.000000, -117.348267, -113.597473, 0.000000, 0.000000, -86.805840, -15.766898, -137.499008, 49.056782
969.000000, -114.752014, -103.519180, 0.000000, 0.000000, -77.493492, -19.627481, -142.551834, 43.875874
970.000000, -100.037766, -114.456161, 0.000000, 0.000000, -78.050156, -17.079659, -146.150436, 42.527321
971.000000, -121.273369, -102.042488, 0.000000, 0.000000, -80.215729, -19.233273, -140.035599, 48.934917
972.000000, -112.482422, -98.984207, 0.000000, 0.000000, -95.429062, -17.937643, -128.648087, 45.816891
973.000000, -136.801407, -112.602921, 0.000000, 0.000000, -89.318649, -17.735586, -138.914673, 43.276192
974.000000, -111.629395, -104.342293, 0.000000, 0.000000, -85.691849, -9.142007, -135.135971, 48.356903
975.000000, -117.308296, -106.501579, 0.000000, 0.000000, -86.976189, -16.765341, -137.405029, 49.456203
976.000000, -128.797287, -106.568863, 0.000000, 0.000000, -84.500145, -15.816690, -141.159531, 45.111340
977.000000, -78.064545, -114.709869, 0.000000, 0.000000, -79.118599, -14.199416, -143.388580, 52.295124
978.000000, -130.153763, -114.608719, 0.000000, 0.000000, -87.909698, -11.222147, -134.419769, 50.878716
979.000000, -132.149094, -95.522110, 0.000000, 0.000000, -86.807701, -16.610023, -134.675919, 44.068233
980.000000, -106.144112, -99.668091, 0.000000, 0.000000, -79.177170, -15.468705, -145.351791, 46.605129
981.000000, -124.197403, -86.216644, 0.000000, 0.000000, -79.286255, -12.861402, -143.184692, 45.799034
982.000000, -91.971703, -100.844330, 0.000000, 0.000000, -81.094788, -16.124929, -144.635864, 43.551319
983.000000, -113.170563, -110.775902, 0.000000, 0.000000, -73.117989, -16.696018, -144.417587, 43.627312
984.000000, -128.702271, -104.845337, 0.000000, 0.000000, -85.201065, -12.204195, -138.800095, 49.496010
985.000000, -117.531845, -89.600006, 0.000000, 0.000000, -83.773766, -12.749130, -141.094177, 49.825985
986.000000, -107.138962, -105.421318, 0.000000, 0.000000, -81.838654, -8.237902, -140.281784, 48.938957
987.000000, -115.336647, -87.720383, 0.000000, 0.000000, -89.815903, -6.008707, -129.353607, 46.700222
988.000000, -126.400604, -89.287155, 0.000000, 0.000000, -82.203117, -2.113411, -139.634705, 47.246014
989.000000, -108.293839, -102.607849, 0.000000, 0.000000, -77.206017, -14.648071, -141.776413, 44.849018
990.000000, -105.074089, -107.098549, 0.000000, 0.000000, -73.473099, -7.204256, -141.929062, 45.031242
991.000000, -112.298790, -103.597282, 0.000000, 0.000000, -79.724152, -8.056238, -139.170502, 46.470066
992.000000, -153.918716, -103.259377, 0.000000, 0.000000, -87.265778, -12.283520, -131.445572, 42.644688
993.000000, -107.086189, -113.118439, 0.000000, 0.000000, -75.213577, -12.451389, -138.887985, 46.403000
994.000000, -127.441162, -103.488007, 0.000000, 0.000000, -86.856926, -6.288005, -134.372711, 44.885845
995.000000, -149.157227, -86.196243, 0.000000, 0.000000, -76.959511, -18.962381, -140.868652, 44.017788
996.000000, -142.433746, -115.188194, 0.000000, 0.000000, -81.354820, -12.633342, -140.165298, 51.264244
997.000000, -131.831741, -115.104454, 0.000000, 0.000000, -73.894409, -8.094079, -144.869919, 46.566113
998.000000, -162.730042, -101.914574, 0.000000, 0.000000, -78.641243, -16.814493, -142.545288, 45.615501
999.000000, -164.555817, -101.924850, 0.000000, 0.000000, -74.529411, -9.595455, -147.354538, 49.868198
1000.000000, -100.591492, -120.446892, 0.000000, 0.000000, -83.924492, -14.095233, -137.819580, 45.829819
1001.000000, -111.937050, -100.513428, 0.000000, 0.000000, -77.523170, -16.914845, -138.013641, 45.474445
1002.000000, -105.631119, -96.597488, 0.000000, 0.000000, -77.914513, -15.821564, -138.754272, 44.047779
1003.000000, -85.213257, -106.133179, 0.000000, 0.000000, -74.721329, -15.559350, -145.691513, 51.572807
