"Time (ps)", "Coul-SR:Water_and_ions-LIG", "LJ-SR:Water_and_ions-LIG", "Coul-14:Water_and_ions-LIG", "LJ-14:Water_and_ions-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
2694.000000, -305.871063, -178.519470, 0.000000, 0.000000, 281.001099, -40.475616, -644.266052, 96.132805
2695.000000, -293.582275, -202.123245, 0.000000, 0.000000, 280.082642, -15.481121, -639.506897, 95.994148
2696.000000, -296.226044, -196.199509, 0.000000, 0.000000, 287.530029, -26.036583, -650.967834, 105.212784
2697.000000, -302.790222, -214.333115, 0.000000, 0.000000, 287.191681, -29.299831, -645.874329, 111.914467
2698.000000, -288.119171, -199.130066, 0.000000, 0.000000, 291.403198, -34.241894, -657.115845, 105.020256
2699.000000, -279.413696, -195.621536, 0.000000, 0.000000, 298.237213, -39.206234, -657.784912, 105.055824
2700.000000, -274.366913, -195.541229, 0.000000, 0.000000, 283.887726, -27.072405, -645.322388, 102.307472
2701.000000, -311.725708, -203.779785, 0.000000, 0.000000, 283.131195, -39.036850, -650.813049, 102.546272
2702.000000, -212.461456, -203.231323, 0.000000, 0.000000, 291.354065, -44.596283, -652.388245, 97.729454
2703.000000, -231.155914, -202.430130, 0.000000, 0.000000, 289.654968, -33.587582, -655.599548, 107.773666
2704.000000, -259.297943, -219.907181, 0.000000, 0.000000, 280.811493, -35.546738, -642.416626, 99.589035
2705.000000, -290.268463, -183.005890, 0.000000, 0.000000, 293.167450, -37.136047, -653.320496, 100.647942
2706.000000, -274.681152, -187.754013, 0.000000, 0.000000, 285.629730, -36.650925, -649.192932, 102.144318
2707.000000, -299.026215, -216.314392, 0.000000, 0.000000, 285.798401, -40.534409, -647.459717, 97.599922
2708.000000, -286.324799, -207.306519, 0.000000, 0.000000, 286.944672, -27.961296, -646.142395, 106.179062
2709.000000, -293.979218, -194.799164, 0.000000, 0.000000, 285.224854, -41.022076, -644.416321, 100.722687
2710.000000, -298.430054, -157.558319, 0.000000, 0.000000, 275.190704, -34.072910, -641.266418, 99.756454
2711.000000, -297.249084, -188.051437, 0.000000, 0.000000, 284.023712, -34.979595, -650.166504, 100.783783
2712.000000, -245.280136, -218.482651, 0.000000, 0.000000, 283.982300, -45.303154, -650.694092, 96.966713
2713.000000, -267.112152, -194.381195, 0.000000, 0.000000, 283.413544, -21.161299, -641.395874, 111.196304
2714.000000, -254.428848, -203.633224, 0.000000, 0.000000, 271.414062, -27.670876, -646.323669, 114.701576
2715.000000, -288.870239, -215.580811, 0.000000, 0.000000, 284.291748, -36.630245, -647.011108, 105.681938
2716.000000, -325.650757, -187.921295, 0.000000, 0.000000, 281.364258, -43.031120, -643.638550, 102.825790
2717.000000, -259.343048, -204.701447, 0.000000, 0.000000, 280.011871, -23.892218, -642.527954, 99.789520
2718.000000, -281.889771, -212.252151, 0.000000, 0.000000, 275.824493, -40.395489, -640.792664, 95.439247
2719.000000, -287.158081, -183.564392, 0.000000, 0.000000, 274.921143, -36.008274, -636.047180, 103.024147
2720.000000, -290.055542, -164.977844, 0.000000, 0.000000, 280.212067, -23.848042, -640.622437, 97.972244
2721.000000, -318.625885, -203.823349, 0.000000, 0.000000, 267.313721, -36.738789, -639.643005, 107.102524
2722.000000, -255.418289, -206.389404, 0.000000, 0.000000, 274.107208, -21.463896, -637.976807, 103.187943
2723.000000, -309.588074, -170.048706, 0.000000, 0.000000, 279.157227, -28.054907, -649.014038, 105.800285
2724.000000, -339.434357, -186.682510, 0.000000, 0.000000, 289.322723, -36.703941, -648.879456, 99.952637
2725.000000, -298.306671, -186.830734, 0.000000, 0.000000, 281.526611, -29.674883, -641.820740, 101.343430
2726.000000, -277.245239, -185.986740, 0.000000, 0.000000, 279.746094, -31.143837, -647.127686, 104.746170
2727.000000, -306.819031, -177.255875, 0.000000, 0.000000, 283.407990, -42.516026, -649.377319, 106.095757
2728.000000, -279.981598, -217.250656, 0.000000, 0.000000, 276.123596, -25.528492, -638.746338, 97.286987
2729.000000, -280.425903, -162.075027, 0.000000, 0.000000, 275.121063, -32.073292, -635.106689, 100.896942
2730.000000, -308.394318, -197.235931, 0.000000, 0.000000, 272.037689, -19.000822, -639.216736, 111.918518
2731.000000, -297.121704, -199.071228, 0.000000, 0.000000, 272.014984, -36.563194, -635.090515, 97.331459
2732.000000, -286.278595, -176.329086, 0.000000, 0.000000, 279.546967, -23.543184, -641.919922, 105.544716
2733.000000, -270.188385, -183.378860, 0.000000, 0.000000, 278.898773, -24.095547, -630.887390, 94.857452
2734.000000, -290.534424, -212.105682, 0.000000, 0.000000, 279.557373, -25.679272, -643.173523, 97.205421
2735.000000, -299.722717, -203.285843, 0.000000, 0.000000, 276.051453, -25.730480, -628.763123, 103.793976
2736.000000, -299.456848, -210.209030, 0.000000, 0.000000, 288.176880, -29.144621, -642.941345, 100.402046
2737.000000, -283.787323, -200.345169, 0.000000, 0.000000, 281.497131, -44.032528, -649.568970, 102.555161
2738.000000, -313.365112, -180.548935, 0.000000, 0.000000, 289.055939, -32.763729, -656.801331, 103.323456
2739.000000, -313.723175, -195.499847, 0.000000, 0.000000, 283.306763, -39.284657, -643.321228, 89.915771
2740.000000, -301.494965, -194.344742, 0.000000, 0.000000, 284.560822, -32.940449, -644.316833, 97.144623
2741.000000, -320.393524, -196.099091, 0.000000, 0.000000, 278.933685, -38.934975, -643.323547, 101.268280
2742.000000, -277.533447, -194.355835, 0.000000, 0.000000, 278.118286, -31.594854, -643.567322, 100.467613
2743.000000, -323.523987, -183.475388, 0.000000, 0.000000, 281.580475, -33.205017, -636.616333, 96.464340
2744.000000, -319.976593, -194.572525, 0.000000, 0.000000, 282.473999, -22.394123, -653.960022, 108.232834
2745.000000, -304.783844, -184.357529, 0.000000, 0.000000, 270.764587, -33.863285, -638.542053, 100.558296
2746.000000, -302.920074, -199.549942, 0.000000, 0.000000, 282.732025, -37.405067, -644.798584, 101.471458
2747.000000, -301.533417, -172.332764, 0.000000, 0.000000, 279.693420, -40.548161, -640.528870, 101.217728
2748.000000, -319.097198, -178.628159, 0.000000, 0.000000, 293.402557, -22.763477, -657.610291, 104.170441
2749.000000, -258.133209, -204.021683, 0.000000, 0.000000, 283.281525, -34.131397, -643.836609, 103.515923
2750.000000, -279.148163, -196.446274, 0.000000, 0.000000, 285.496155, -22.525349, -646.739502, 111.995819
2751.000000, -282.262238, -182.193726, 0.000000, 0.000000, 284.280151, -36.963387, -648.203308, 104.779778
2752.000000, -283.201447, -199.278809, 0.000000, 0.000000, 278.894104, -29.915098, -646.124268, 106.422089
2753.000000, -275.675568, -183.898376, 0.000000, 0.000000, 284.861847, -11.060270, -654.021545, 114.270767
2754.000000, -282.583862, -181.986526, 0.000000, 0.000000, 293.107941, -26.163897, -649.125916, 100.603920
2755.000000, -278.664154, -198.538849, 0.000000, 0.000000, 282.862152, -23.188761, -650.627930, 111.910370
2756.000000, -357.242340, -179.441071, 0.000000, 0.000000, 280.544617, -28.880686, -642.877136, 98.403702
2757.000000, -317.899353, -195.594620, 0.000000, 0.000000, 278.150909, -38.535027, -640.141846, 95.442589
2758.000000, -264.776489, -182.067841, 0.000000, 0.000000, 284.519867, -45.542633, -641.462036, 93.664886
2759.000000, -306.961426, -160.214279, 0.000000, 0.000000, 292.693634, -40.109142, -654.438049, 100.749954
2760.000000, -295.523804, -192.763367, 0.000000, 0.000000, 283.601868, -35.313492, -640.583130, 99.686325
2761.000000, -290.214294, -179.406296, 0.000000, 0.000000, 283.647430, -44.545116, -644.213379, 95.885643
2762.000000, -310.999786, -170.179459, 0.000000, 0.000000, 288.383606, -12.099701, -650.625732, 103.346291
2763.000000, -304.726440, -174.933929, 0.000000, 0.000000, 283.790436, -48.322544, -652.052429, 101.785629
2764.000000, -271.307617, -204.689880, 0.000000, 0.000000, 287.002930, -39.749496, -650.111877, 100.090858
2765.000000, -297.529510, -187.402664, 0.000000, 0.000000, 287.862579, -41.549774, -648.983887, 99.568855
2766.000000, -323.874176, -177.844208, 0.000000, 0.000000, 284.382446, -38.974838, -650.544006, 97.279243
2767.000000, -324.477844, -200.034210, 0.000000, 0.000000, 290.310455, -29.014723, -654.672180, 109.022202
2768.000000, -363.931763, -185.674637, 0.000000, 0.000000, 289.961731, -46.108448, -650.832153, 98.420219
2769.000000, -329.877472, -145.344711, 0.000000, 0.000000, 293.229614, -26.454515, -655.519653, 104.129356
2770.000000, -306.444153, -207.379883, 0.000000, 0.000000, 288.597504, -41.041389, -655.976074, 113.640221
2771.000000, -278.169098, -202.885818, 0.000000, 0.000000, 283.945862, -32.676762, -642.098938, 104.053925
2772.000000, -305.991577, -185.704208, 0.000000, 0.000000, 293.147583, -29.354210, -657.734253, 116.314102
2773.000000, -275.627777, -189.620895, 0.000000, 0.000000, 291.185913, -40.804794, -649.383667, 105.214378
2774.000000, -296.487396, -177.708405, 0.000000, 0.000000, 286.288147, -25.751999, -645.744080, 102.117767
2775.000000, -334.156158, -202.415054, 0.000000, 0.000000, 295.832184, -38.528793, -656.107178, 99.289047
2776.000000, -291.758240, -183.110046, 0.000000, 0.000000, 297.616577, -26.522806, -656.208313, 100.980652
2777.000000, -307.687836, -186.060944, 0.000000, 0.000000, 277.733398, -34.434978, -636.675171, 103.370499
2778.000000, -305.084839, -202.817276, 0.000000, 0.000000, 285.752167, -14.572210, -648.278748, 105.029526
2779.000000, -326.350006, -181.563965, 0.000000, 0.000000, 287.181152, -47.949680, -648.584167, 97.228645
2780.000000, -262.719025, -185.371765, 0.000000, 0.000000, 294.501831, -39.145638, -653.983948, 106.196274
2781.000000, -256.650635, -188.714371, 0.000000, 0.000000, 290.414917, -45.834953, -650.991394, 95.463661
2782.000000, -280.358368, -199.641830, 0.000000, 0.000000, 285.030090, -36.634094, -648.667908, 98.534164
2783.000000, -275.035492, -175.554520, 0.000000, 0.000000, 274.484253, -35.717213, -635.065491, 95.779900
2784.000000, -312.474274, -199.004318, 0.000000, 0.000000, 276.983643, -30.056112, -641.350769, 96.772995
2785.000000, -284.080292, -196.633606, 0.000000, 0.000000, 278.505066, -15.836928, -644.374207, 106.790390
2786.000000, -275.922668, -179.913803, 0.000000, 0.000000, 292.524597, -39.212585, -651.333740, 101.612595
2787.000000, -326.262299, -131.964981, 0.000000, 0.000000, 285.689728, -31.962130, -635.319641, 100.986656
2788.000000, -302.023560, -177.531799, 0.000000, 0.000000, 276.544586, -37.880558, -636.985840, 101.144691
2789.000000, -305.627960, -199.722946, 0.000000, 0.000000, 281.080109, -28.653507, -632.931702, 102.173340
2790.000000, -255.079910, -182.085938, 0.000000, 0.000000, 283.992035, -30.482084, -646.342529, 111.921043
2791.000000, -306.965088, -186.339218, 0.000000, 0.000000, 281.026062, -9.358518, -635.509949, 103.700607
2792.000000, -270.539642, -200.340820, 0.000000, 0.000000, 284.562103, -40.249630, -650.956177, 101.150154
2793.000000, -289.419403, -191.013565, 0.000000, 0.000000, 288.700989, -29.533262, -649.600769, 102.932663
2794.000000, -292.496796, -194.847321, 0.000000, 0.000000, 283.717621, -26.714779, -642.855713, 100.951668
2795.000000, -317.570862, -183.656372, 0.000000, 0.000000, 282.428955, -28.822809, -642.558289, 103.913383
2796.000000, -281.131683, -177.572891, 0.000000, 0.000000, 290.005493, -26.701017, -653.183350, 106.506378
2797.000000, -283.838409, -193.009079, 0.000000, 0.000000, 282.405975, -11.222876, -651.873596, 108.426491
2798.000000, -218.414642, -222.149506, 0.000000, 0.000000, 280.579132, -33.429943, -640.266418, 103.234642
2799.000000, -243.809830, -173.627396, 0.000000, 0.000000, 287.702850, -11.362207, -651.189636, 105.373962
2800.000000, -307.288422, -160.211716, 0.000000, 0.000000, 288.459137, -49.138981, -650.386047, 100.145294
2801.000000, -297.437103, -193.842636, 0.000000, 0.000000, 280.019623, -34.402679, -641.459778, 103.028214
2802.000000, -317.691040, -202.112076, 0.000000, 0.000000, 281.543274, -34.955780, -647.617126, 108.771584
2803.000000, -273.423981, -197.117508, 0.000000, 0.000000, 277.930420, -32.659630, -643.138184, 102.392555
2804.000000, -344.141144, -157.225784, 0.000000, 0.000000, 283.044495, -24.278782, -642.806274, 104.506554
2805.000000, -330.992157, -176.648331, 0.000000, 0.000000, 282.093750, -37.098763, -648.635132, 104.117523
2806.000000, -293.772888, -199.610031, 0.000000, 0.000000, 275.606537, -40.563164, -635.956299, 97.706116
2807.000000, -277.959564, -204.493240, 0.000000, 0.000000, 268.631989, -32.086697, -633.910339, 97.770279
2808.000000, -261.583008, -186.961411, 0.000000, 0.000000, 276.800018, -34.750160, -638.786316, 110.977890
2809.000000, -349.471008, -173.949707, 0.000000, 0.000000, 286.427765, -36.312176, -645.331665, 109.748970
2810.000000, -302.153442, -189.811935, 0.000000, 0.000000, 280.770203, -22.633615, -646.367432, 107.442146
2811.000000, -277.469604, -183.339813, 0.000000, 0.000000, 285.194611, -45.083668, -641.111633, 92.326599
2812.000000, -297.001282, -176.422653, 0.000000, 0.000000, 284.291748, -44.639175, -647.467529, 96.892960
2813.000000, -299.092651, -190.347260, 0.000000, 0.000000, 283.526733, -30.499744, -637.957886, 103.787140
2814.000000, -246.809937, -189.604828, 0.000000, 0.000000, 287.759308, -45.035595, -649.244202, 100.246681
2815.000000, -269.819672, -195.791901, 0.000000, 0.000000, 282.141510, -30.745203, -644.485413, 99.897308
2816.000000, -269.801300, -169.176559, 0.000000, 0.000000, 290.947205, -31.166601, -657.493347, 106.845451
2817.000000, -351.069336, -179.750214, 0.000000, 0.000000, 288.743500, -44.683826, -648.090881, 99.281975
2818.000000, -275.559204, -177.566010, 0.000000, 0.000000, 284.154236, -25.988176, -648.869629, 106.164223
2819.000000, -360.369507, -182.353775, 0.000000, 0.000000, 299.620758, -42.136463, -653.548645, 98.612328
2820.000000, -286.902802, -177.360626, 0.000000, 0.000000, 293.793396, -35.123562, -653.376465, 96.898926
2821.000000, -271.009521, -171.098877, 0.000000, 0.000000, 289.073303, -35.586800, -651.359863, 100.540619
2822.000000, -349.805054, -187.519608, 0.000000, 0.000000, 295.800720, -49.370773, -651.306580, 96.278458
2823.000000, -276.899963, -197.540787, 0.000000, 0.000000, 295.639038, -37.289806, -650.809509, 94.398338
2824.000000, -292.158051, -194.586090, 0.000000, 0.000000, 285.986298, -43.990753, -647.666931, 101.632286
2825.000000, -270.164307, -205.984024, 0.000000, 0.000000, 285.280334, -33.798450, -648.157104, 98.605980
2826.000000, -268.944397, -186.797302, 0.000000, 0.000000, 289.167084, -35.188702, -649.899109, 102.312965
2827.000000, -290.624023, -181.548172, 0.000000, 0.000000, 285.862549, -14.992945, -652.981079, 104.547142
2828.000000, -317.144318, -193.188278, 0.000000, 0.000000, 282.572449, -37.287445, -647.978943, 100.535606
2829.000000, -303.423340, -200.437057, 0.000000, 0.000000, 280.807709, -42.472198, -639.200745, 95.754349
2830.000000, -299.550446, -195.852356, 0.000000, 0.000000, 281.624084, -46.250008, -643.856506, 94.264137
2831.000000, -246.285217, -190.624359, 0.000000, 0.000000, 283.826355, -51.062271, -651.211914, 99.022842
2832.000000, -265.316833, -194.729233, 0.000000, 0.000000, 294.059418, -32.342609, -655.167358, 101.787544
2833.000000, -289.662231, -180.875656, 0.000000, 0.000000, 287.519775, -30.770975, -642.823853, 95.755821
2834.000000, -254.627594, -187.945953, 0.000000, 0.000000, 284.830414, -29.304590, -650.104553, 104.871155
2835.000000, -283.451324, -187.750610, 0.000000, 0.000000, 291.785004, -34.559425, -654.957275, 101.608070
2836.000000, -352.780090, -177.201385, 0.000000, 0.000000, 284.888336, -44.984642, -640.599609, 97.264748
2837.000000, -321.243927, -176.679794, 0.000000, 0.000000, 295.232483, -29.495611, -658.718811, 102.144615
2838.000000, -290.833832, -186.997437, 0.000000, 0.000000, 283.333374, -44.927254, -644.548340, 100.125694
2839.000000, -262.927643, -177.711014, 0.000000, 0.000000, 291.909027, -39.587650, -650.071228, 100.396072
2840.000000, -322.282166, -153.670197, 0.000000, 0.000000, 286.371674, -35.950012, -645.134033, 97.294785
2841.000000, -330.266327, -155.269333, 0.000000, 0.000000, 282.374603, -38.466492, -644.123657, 102.349747
2842.000000, -331.713379, -188.389908, 0.000000, 0.000000, 282.879333, -43.394508, -651.725037, 91.690865
2843.000000, -221.471176, -202.127502, 0.000000, 0.000000, 281.214447, -31.678923, -650.667847, 105.369293
2844.000000, -244.675995, -209.814148, 0.000000, 0.000000, 286.485321, -36.413231, -649.562378, 95.229095
2845.000000, -290.958252, -175.175873, 0.000000, 0.000000, 275.759796, -38.245373, -642.060608, 103.238403
2846.000000, -272.268768, -197.810776, 0.000000, 0.000000, 275.981049, -20.459093, -637.568604, 100.162827
2847.000000, -295.581757, -200.316025, 0.000000, 0.000000, 290.080994, -23.190302, -645.350281, 98.757263
2848.000000, -282.546692, -176.736267, 0.000000, 0.000000, 274.112335, -38.031708, -638.330566, 104.842262
2849.000000, -267.838623, -193.036179, 0.000000, 0.000000, 280.945892, -18.376575, -640.213501, 104.872757
2850.000000, -286.596558, -197.675262, 0.000000, 0.000000, 277.135223, -32.340633, -636.272583, 100.016266
2851.000000, -281.824371, -197.378265, 0.000000, 0.000000, 270.353149, -33.916019, -638.211975, 106.306953
2852.000000, -309.914062, -202.671677, 0.000000, 0.000000, 274.728271, -38.205032, -632.105225, 98.662743
2853.000000, -297.542450, -194.732346, 0.000000, 0.000000, 275.230103, -32.926449, -639.645874, 98.090988
2854.000000, -299.281555, -180.352600, 0.000000, 0.000000, 271.086304, -45.302406, -631.413757, 94.676567
2855.000000, -239.856735, -196.012070, 0.000000, 0.000000, 265.384460, -34.718216, -634.631104, 107.355698
2856.000000, -322.741394, -178.495010, 0.000000, 0.000000, 279.609497, -36.405537, -638.658936, 99.863831
2857.000000, -308.628540, -187.787079, 0.000000, 0.000000, 277.538330, -31.406187, -645.120972, 98.122253
2858.000000, -343.126373, -186.323730, 0.000000, 0.000000, 276.132080, -20.399975, -637.166138, 104.374329
2859.000000, -266.868256, -192.541519, 0.000000, 0.000000, 277.885315, -38.147522, -642.858276, 99.330338
2860.000000, -303.196564, -189.140244, 0.000000, 0.000000, 279.370056, -40.705105, -641.607361, 99.344032
